clauseId:ID(Clause),text,clauseNumber,:LABEL
cl_pol_unknown_27bc5d83_22e487c7,"1. lawful spouse or domestic partner of any Insured Person; and 2. estates, heirs or legal representatives of any Insured Person who is deceased, or legal representatives of any Insured Person who is under a legal disability by reason of mental incapacity or is bankrupt or insolvent.",,Clause
cl_pol_unknown_27bc5d83_2e0b038b,arising solely out of a Wrongful Act by the Insured Person and made against the person stated in 3.2(1) or 3.2(2) above solely due to the ownership of property (including marital community property) jointly held by the Insured Person and such person.,,Clause
cl_pol_unknown_27bc5d83_b622ada1,The Insurer will pay on behalf of each Policyholder’s Director or Officer and Outside Entity Executive the Financial Loss as arises from or is a consequence of any Claim or circumstances first notified and accepted by the Insurer before exhaustion of the Limit of Liability up to the Individual Excess Limit of Liability as stated in Item 5(i) of the Schedule; provided that the coverage provided by this extension shall be specifically excess of:,,Clause
cl_pol_unknown_27bc5d83_6b83eb30,1. the Limit of Liability of this Policy; 2. all other applicable directors and officers or management liability or indemnity insurance policies; and 3. all other indemnification for Financial Loss available.,,Clause
cl_pol_unknown_27bc5d83_67f7fe11,The Maximum Excess Limit of Liability as stated in Item 5(ii) of the Schedule shall be the Insurer’s maximum aggregate liability payable under this extension.,,Clause
cl_pol_unknown_27bc5d83_fc9de2ae,The Insurer will pay on behalf of any Insured Person the Investigation Costs of such Insured Person. This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_f86f5884,The Insurer will pay on behalf of any Insured Person the Pre-Claim Costs of such Insured Person. This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_f21d74c4,The Insurer will pay on behalf of any Insured Person the Extradition Costs of such Insured Person.,,Clause
cl_pol_unknown_27bc5d83_3afd2603,The Insurer will pay on behalf of any Insured Person the Prosecution Costs of such Insured Person.,,Clause
cl_pol_unknown_27bc5d83_be454623,The Insurer will pay on behalf of any Insured Person the Civil or Bail Bond Expense.,,Clause
cl_pol_unknown_27bc5d83_bc148ec2,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_842608e9,"If the Insurer’s written consent cannot reasonably be obtained in a timely manner before Defence Costs, Extradition Costs, Investigation Costs, Pre-Claim Costs or Civil or Bail Bond Expense are incurred with respect to a Claim, the Insurer shall then have the discretion to give retroactive approval for such costs, provided that the Insurer's consent is sought within 30 days of the date on which such costs are incurred.",,Clause
cl_pol_unknown_27bc5d83_c226b7e3,This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_65756a33,"If the Company is ordered by a court to pay the costs of the claimants in pursuing a derivative action against any Insured Persons, the Insurer will pay such costs provided that such derivative action constitutes a Claim otherwise covered under this Policy.",,Clause
cl_pol_unknown_27bc5d83_1155feb2,"Notwithstanding Exclusion 4.3 “Property Damage and Bodily Injury”, the Insurer will pay Defence Costs on behalf of any Insured Person arising from a Claim alleging a breach of occupational health and safety laws.",,Clause
cl_pol_unknown_27bc5d83_fa4f9d47,This Extension includes Defence Costs in relation to any Corporate Manslaughter Proceeding.,,Clause
cl_pol_unknown_27bc5d83_30d6ab02,The Insurer will pay Civil Fines and Penalties of any Director or Officer and Outside Entity Executive that arise from a Claim made against such Insured Person.,,Clause
cl_pol_unknown_27bc5d83_ef866903,This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_83e54187,The Insurer will pay on behalf of any Insured Person the Personal Reputation Restoration Expenses of such Insured Person.,,Clause
cl_pol_unknown_27bc5d83_3b95a096,This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_43e2bb65,The Insurer will pay on behalf of any Insured Person his or her personal liability for:,,Clause
cl_pol_unknown_27bc5d83_7d5b2e03,"1. the unpaid taxes of the Company due to the Company’s Financial Impairment, where the Insured Person’s liability for such non-payment of tax is established by law against such Insured Person in the jurisdiction in which the Claim is made; or 2. the unpaid personal tax of such Insured Person by the Company due to the Financial Impairment of the Company,",,Clause
cl_pol_unknown_27bc5d83_deaf899e,provided that the Insurer’s liability shall not include:,,Clause
cl_pol_unknown_27bc5d83_939b3c93,"1. liability that arises due to an Insured Person’s criminal, deliberate or wilful breach of any law or regulation; or 2. punitive, multiple award, or any liability in respect of a criminal or civil penalty or fine.",,Clause
cl_pol_unknown_27bc5d83_dd47ef39,This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule. ---,,Clause
cl_pol_unknown_27bc5d83_6ee2a840,The Insurer will pay on behalf of any Insured Person Deprivation of Assets Expenses of such Insured Person. The Deductible shall not apply in respect of this Extension.,,Clause
cl_pol_unknown_27bc5d83_055c3f15,The Insurer will pay the Kidnap Response Costs of any Insured Person in case of a Kidnapping Event. This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_67f6fe1f,The Insurer will pay the Derivative Demand Investigation Costs of the Company resulting from a Security Holder Derivative Demand. The Deductible shall not apply in respect of this Extension.,,Clause
cl_pol_unknown_27bc5d83_e90c1469,"It shall be the duty of the Company and not the duty of the Insurer to conduct, investigate and evaluate any Security Holder Derivative Demands against its own directors, provided that the Insurer shall be entitled to actively participate in the investigation of Security Holder Derivative Demands and in the evaluation and negotiation of any settlement of any such Security Holder Derivative Demands.",,Clause
cl_pol_unknown_27bc5d83_eef0097e,The Company shall be entitled to payment of its covered Derivative Demand Investigation Costs thirty (30) days after it has made its final decision not to bring a civil proceeding in a court of law against any of its directors; and such decision has been communicated to the Securities holders whom made the Security Holder Derivative Demand.,,Clause
cl_pol_unknown_27bc5d83_8ff47d0f,"Such payment shall be subject to an undertaking by the Company, in a form acceptable to the Insurer, that the Company shall return to the Insurer such payment in the event that any Company or Securities holders brings a Claim arising out of, based upon or attributable to any Claim which were the subject of the Security Holder Derivative Demand. This Extension is subject to the Sub-Limit of Liability stated in Item 4 of the Schedule. ---",,Clause
cl_pol_unknown_27bc5d83_8a0e31b2,"Notwithstanding Exclusion 4.2(2), the Insurer will pay the Financial Loss which arises from any Claim first made against an Insured before the commencement of the Period of Insurance, but which is notified to the Insured during the Period of Insurance, provided that:",,Clause
